Time_Step point-gw-e point-pressure-a point-vel-b point-vel-c gw-hemolysis point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
6840 0.05275090783834457 -26148.59375 5.904022693634033 5.573447227478027 2.4161508777868e-07 4.294008255004883 4.294008255004883 575.4224853515625 0.04651717469096184 0.06329868733882904 3.784770286965888e-07 5.417905254371378e-09 -9745.5 -9584.6484375 -26037.46464475029 0.1853581964969635 2141.26611328125 2141.26611328125 1.407306911005435e-07 3833.710693359375 6949.9873046875 8.349868717640581 -1683.90576171875 -6558.05078125
6850 0.05815904587507248 -26057.845703125 5.474094390869141 5.165632247924805 2.420616608094265e-07 4.736258983612061 4.736258983612061 575.5528564453125 0.04907132685184479 0.05856204405426979 -2.298411832454827e-07 5.426071074671364e-09 -9883.771484375 -9629.6318359375 -25950.69073168663 0.1851872503757477 2996.98486328125 2996.98486328125 1.410038805715885e-07 3846.5478515625 6190.03662109375 8.325389480974065 -1802.9482421875 -6262.9990234375
6860 0.06031543016433716 -25837.103515625 5.746363639831543 5.160262107849121 2.425022643392044e-07 4.754556655883789 4.754556655883789 575.7033081054688 0.05538661777973175 0.0580768957734108 4.813845356360646e-08 5.434257053217931e-09 -10559.2861328125 -9088.67578125 -25724.4274996834 0.1850205510854721 4209.6318359375 4209.6318359375 1.412987131743648e-07 2739.63720703125 5879.681640625 8.413945814169567 -1824.52001953125 -6132.705078125
6870 0.06253869086503983 -25867.53125 4.907551765441895 5.307849884033203 2.429482474920231e-07 4.025209426879883 4.025209426879883 575.9015502929688 0.04553106054663658 0.05213943868875504 -1.913086833185695e-07 5.4424836801905e-09 -10210.7724609375 -9365.7451171875 -25756.80214820496 0.184869721531868 5584.7255859375 5584.7255859375 1.41598292202616e-07 2411.081787109375 7264.009765625 8.477906258217448 -1877.013671875 -6332.56982421875
6880 0.06308934092521667 -25838.595703125 4.519294261932373 5.572245121002197 2.433936660581803e-07 3.853140830993652 3.853140830993652 576.0403442382812 0.05571531131863594 0.05450417101383209 -1.817299898274061e-07 5.450740970459403e-09 -9515.814453125 -9450.75 -25727.16266038054 0.1847318261861801 1861.222900390625 1861.222900390625 1.418824950860653e-07 1415.467041015625 4522.89697265625 8.518216914924919 -1904.762939453125 -6682.77880859375
6890 0.05146539956331253 -25722.58203125 5.254909515380859 5.280445575714111 2.438331091085461e-07 4.131961822509766 4.131961822509766 576.131103515625 0.05255070701241493 0.05980996042490005 7.016556558339659e-07 5.45902275269663e-09 -9398.4775390625 -9501.9521484375 -25610.11153289815 0.1846051216125488 2508.5517578125 2508.5517578125 1.421309150373418e-07 2712.48193359375 3546.5244140625 8.56934194686221 -1921.048950195312 -6761.763671875
6900 0.05431053042411804 -25359.724609375 5.510657787322998 5.287464618682861 2.442805758449503e-07 4.135640144348145 4.135640144348145 576.112060546875 0.05436518043279648 0.05427161231637001 7.986275093949113e-07 5.467348166076871e-09 -9033.0625 -8662.2412109375 -25248.56129705407 0.1844837367534637 2400.39697265625 2400.39697265625 1.423267121936078e-07 3718.396240234375 3703.407470703125 8.596394939765453 -1893.33544921875 -6425.6708984375
6910 0.05816663056612015 -24942.056640625 6.155124187469482 5.805269718170166 2.447351197177548e-07 4.320148468017578 4.320148468017578 575.945068359375 0.05541616305708885 0.05328520014882088 1.793799651456096e-07 5.475719140848383e-09 -8721.236328125 -8492.8232421875 -24830.54744197426 0.1843673586845398 1498.663330078125 1498.663330078125 1.42453643547924e-07 4452.10888671875 3276.5419921875 8.66862118462439 -1864.22021484375 -5837.85205078125
6920 0.05411074310541153 -24674.232421875 6.51854419708252 5.204511165618896 2.451863673169574e-07 4.320840358734131 4.320840358734131 575.6871948242188 0.05469762533903122 0.05344107002019882 7.461044761875035e-08 5.484120632087299e-09 -8537.5126953125 -7591.19921875 -24560.55834706835 0.1842577159404755 1229.03662109375 1229.03662109375 1.425018751888274e-07 4724.4482421875 2614.761962890625 8.703131214377233 -1826.615112304688 -5359.3994140625
6930 0.04627171903848648 -24599.578125 6.142063140869141 5.251282215118408 2.45633500249865e-07 4.355557441711426 4.355557441711426 575.352783203125 0.05403781309723854 0.05394550040364265 5.981329783480427e-07 5.492550806150833e-09 -8180.220703125 -7461.0439453125 -24489.95575810865 0.1841552704572678 2024.208740234375 2024.208740234375 1.424716487008482e-07 3464.980224609375 4252.08544921875 8.752581343856681 -1870.32421875 -5154.68994140625
6940 0.04780883342027664 -24713.890625 6.017272472381592 5.33870267868042 2.460924823501211e-07 4.744078636169434 4.744078636169434 574.9503784179688 0.05667581409215927 0.05374336242675781 -1.330121988663002e-07 5.501035000573085e-09 -7493.16455078125 -7647.2744140625 -24605.46220854663 0.1840587258338928 5726.791015625 5726.791015625 1.423654794052709e-07 2655.186767578125 3293.071044921875 8.780397153319861 -1911.413696289062 -5977.9990234375
6950 0.04224610328674316 -24931.349609375 5.958892822265625 4.822204113006592 2.465503925897467e-07 4.872021198272705 4.872021198272705 574.5048217773438 0.05850888788700104 0.0540667250752449 -5.202381857943861e-07 5.509551696209267e-09 -8030.1533203125 -7847.05029296875 -24820.55804690885 0.1839678883552551 3468.52001953125 3468.52001953125 1.421930306833019e-07 2061.8779296875 4498.6494140625 8.710289266773001 -1857.474731445312 -6844.427734375
6960 0.04470343887805939 -25162.072265625 5.554540157318115 5.118475437164307 2.470068517304491e-07 4.784741878509521 4.784741878509521 573.9622802734375 0.06099512428045273 0.04952255263924599 -5.507305553126285e-07 5.518103223643245e-09 -8134.9677734375 -8237.5615234375 -25049.77743738483 0.183881551027298 2837.98486328125 2837.98486328125 1.419683570702546e-07 1418.30615234375 3405.213623046875 8.904275256817805 -1910.737182617188 -5707.4169921875
6970 0.04729777574539185 -25461.1328125 5.546070575714111 5.385462284088135 2.474660449738746e-07 4.837486743927002 4.837486743927002 573.315673828125 0.05979977175593376 0.05321144312620163 -7.310741448954272e-07 5.52669580670333e-09 -8367.20703125 -8583.5625 -25354.00030139648 0.1838017553091049 4612.5830078125 4612.5830078125 1.417014487969936e-07 1667.036865234375 1917.902587890625 9.028311120265572 -1950.071411132812 -5731.9951171875
6980 0.04897278547286987 -25900.04296875 5.470811367034912 5.097184181213379 2.479255920763686e-07 4.488509178161621 4.488509178161621 572.5908813476562 0.05770570039749146 0.05662257596850395 -7.765529934367077e-07 5.535324464193804e-09 -8444.1591796875 -9058.45703125 -25792.05271026232 0.1837290078401566 2760.478515625 2760.478515625 1.414027508417348e-07 2759.2353515625 3850.8671875 9.057283710741167 -1873.1220703125 -6054.1083984375
6990 0.04927993938326836 -26478.94140625 4.417399883270264 4.823644638061523 2.483884447479996e-07 4.100470542907715 4.100470542907715 571.8621215820312 0.05781076848506927 0.05334029346704483 -1.067708751877061e-06 5.543997325244768e-09 -9577.759765625 -9715.142578125 -26367.79115842547 0.1836648285388947 1581.906860351562 1581.906860351562 1.410856071970557e-07 2323.73876953125 4108.83837890625 8.954482609021582 -1960.106811523438 -6601.2724609375
7000 0.052923534065485 -26928.859375 3.966817855834961 4.714218139648438 2.488428415603202e-07 3.953647136688232 3.953647136688232 571.1171875 0.05570019781589508 0.05002050474286079 -2.041644657710395e-07 5.552694269765816e-09 -9976.8046875 -9809.0322265625 -26819.27540058465 0.1836085617542267 4390.02685546875 4390.02685546875 1.407644703022015e-07 2504.7421875 3307.039306640625 8.668769329646068 -2147.621337890625 -6901.7685546875
7010 0.05252566188573837 -26876.41796875 4.935267448425293 4.469820022583008 2.493113696552101e-07 4.26286506652832 4.26286506652832 570.3953857421875 0.05706538259983063 0.05116851627826691 -7.462071509936608e-07 5.561448072652682e-09 -9273.7080078125 -9736.724609375 -26765.18341676748 0.183563157916069 5470.314453125 5470.314453125 1.404540341809479e-07 1915.7236328125 4092.1552734375 8.389960504857632 -2060.2265625 -6511.03125
7020 0.0513470433652401 -27101.96875 5.201075077056885 4.472737312316895 2.497702478525985e-07 3.652217626571655 3.652217626571655 569.729736328125 0.04977027699351311 0.04967683553695679 -2.586005967697425e-08 5.570227442226258e-09 -9487.03125 -9976.0576171875 -26991.22254668393 0.1835288405418396 5824.337890625 5824.337890625 1.401681402057875e-07 1874.5634765625 1524.167114257812 8.426822345253926 -2009.676879882812 -6702.044921875
7030 0.05429349094629288 -26910.83203125 4.762469291687012 4.635681629180908 2.502358650555518e-07 4.300045013427734 4.300045013427734 569.1536254882812 0.0483969934284687 0.05123269557952881 1.299462309006794e-07 5.579054490538303e-09 -9370.1552734375 -9702.904296875 -26797.66399777625 0.1835080981254578 3179.607177734375 3179.607177734375 1.399215534547693e-07 1144.659912109375 1560.1708984375 8.503755012395121 -1984.288452148438 -6640.775390625
7040 0.0510113313794136 -26804.537109375 4.77153491973877 4.67674446105957 2.507034860626388e-07 4.549838066101074 4.549838066101074 568.6881713867188 0.04914034157991409 0.05842648446559906 1.770525609387508e-07 5.587924717869946e-09 -9106.0546875 -9547.083984375 -26694.45285116012 0.1834995597600937 2726.495849609375 2726.495849609375 1.397250173340581e-07 1762.7392578125 2115.89453125 8.564281526321732 -1959.662109375 -6579.318359375
7050 0.0529567077755928 -26917.5 5.052188396453857 4.760319709777832 2.511794042167012e-07 4.88817024230957 4.88817024230957 568.3526000976562 0.06333983689546585 0.06391245126724243 -6.046857450869858e-07 5.596845775136073e-09 -9113.517578125 -9607.611328125 -26806.91022873642 0.1835067719221115 1486.545654296875 1486.545654296875 1.395854667407548e-07 2138.40625 1162.232666015625 8.630536404357493 -1907.773803710938 -7051.1494140625
7060 0.05350816249847412 -27389.869140625 5.019128799438477 5.440668106079102 2.516484678923674e-07 4.39362907409668 4.39362907409668 568.0634155273438 0.06978777796030045 0.0627896785736084 -4.218875768874364e-07 5.605795846767611e-09 -9487.833984375 -9980.0283203125 -27278.70946210383 0.1835317015647888 1809.97607421875 1809.97607421875 1.395044364471687e-07 2108.953125 2497.725830078125 8.641508928847914 -2076.353271484375 -7701.99365234375
7070 0.05445777252316475 -27649.06640625 4.859528541564941 5.578269004821777 2.521191316006409e-07 4.199112892150879 4.199112892150879 567.7733764648438 0.06881826370954514 0.05616476386785507 -2.282029447839284e-07 5.614785638350275e-09 -9971.791015625 -10283.6953125 -27538.94683153534 0.1835678815841675 3770.04443359375 3770.04443359375 1.394750626104724e-07 2117.609619140625 1177.685791015625 8.702518696667616 -2010.3046875 -8045.9609375
7080 0.0529182031750679 -27439.93359375 4.773234367370605 5.141152381896973 2.525894368364299e-07 4.305813789367676 4.305813789367676 567.5247802734375 0.05965810269117355 0.06590504199266434 2.569900140816928e-07 5.623811388677757e-09 -9832.8955078125 -10136.3779296875 -27328.38079195007 0.1836135238409042 4020.063720703125 4020.063720703125 1.394876676386048e-07 2494.304931640625 1507.220581054688 8.756342436638898 -1941.02880859375 -7928.818359375
7090 0.05232254415750504 -27141.61328125 4.802210330963135 4.927602291107178 2.530661385615086e-07 4.169577598571777 4.169577598571777 567.293701171875 0.06226962804794312 0.06487367302179337 1.657334643551112e-07 5.632885932839787e-09 -9521.078125 -9871.240234375 -27030.1255936317 0.1836654096841812 2747.606689453125 2747.606689453125 1.395348476762592e-07 1591.641723632812 1415.889404296875 8.790444033094222 -1747.25927734375 -7270.4990234375
7100 0.05670412629842758 -26500.2109375 4.70465087890625 5.072823047637939 2.535393201713613e-07 4.324096202850342 4.324096202850342 567.005126953125 0.06439175456762314 0.05841375142335892 6.547072014459476e-07 5.641997028331578e-09 -8681.978515625 -9181.97265625 -26388.69315431541 0.1837273389101028 1549.564697265625 1549.564697265625 1.396055893110315e-07 1795.58203125 2413.11767578125 8.891839625750148 -1801.504516601562 -6667.4248046875
7110 0.05805492401123047 -26175.904296875 4.628495216369629 4.918363094329834 2.54021390528074e-07 4.471013069152832 4.471013069152832 566.70751953125 0.05842210724949837 0.05914377421140671 3.046814361570838e-07 5.651154079878391e-09 -8311.75 -8827.8466796875 -26064.529628826 0.1837965101003647 1055.429321289062 1055.429321289062 1.396903002159888e-07 2404.100341796875 3317.1708984375 8.812577182998778 -1743.230712890625 -6357.8896484375
7120 0.06014442443847656 -26136.990234375 4.464989185333252 5.064170360565186 2.545079118873714e-07 4.463149070739746 4.463149070739746 566.394775390625 0.05756381526589394 0.06204303354024887 -4.048231919406842e-07 5.660357643916224e-09 -8471.0732421875 -8848.8603515625 -26024.10040044206 0.1838787347078323 1248.212524414062 1248.212524414062 1.39784248176511e-07 2783.516845703125 2240.8759765625 8.742408884718516 -1723.39404296875 -6365.81640625
7130 0.0552682913839817 -26382.28515625 4.343076705932617 5.123588562011719 2.549929052051837e-07 4.5501708984375 4.5501708984375 566.1776733398438 0.05752108618617058 0.06358557194471359 -7.521658554054955e-07 5.669595421035486e-09 -8935.7861328125 -9057.732421875 -26275.25740457355 0.1839678585529327 1178.885131835938 1178.885131835938 1.398868079149906e-07 3050.654296875 1681.183349609375 8.720264231269882 -1776.054443359375 -6643.3056640625
7140 0.04961125552654266 -26548.6875 4.502821922302246 5.145015716552734 2.554734850475553e-07 4.848896503448486 4.848896503448486 566.1591796875 0.05664180219173431 0.05952810868620872 -3.717790940868659e-07 5.678862493204232e-09 -9073.755859375 -9208.0546875 -26437.1615136365 0.1840638667345047 1123.622314453125 1123.622314453125 1.400082680902415e-07 1411.364990234375 1852.480346679688 8.708399280609118 -1692.438354492188 -6710.7421875
7150 0.04978795349597931 -26597.91015625 4.841121673583984 5.000462532043457 2.559541102616102e-07 4.412746429443359 4.412746429443359 566.2559204101562 0.05807472765445709 0.05530555546283722 2.28661883087955e-07 5.688163913934646e-09 -9088.8427734375 -9327.341796875 -26488.91640304675 0.1841661334037781 2080.722900390625 2080.722900390625 1.401588036742396e-07 1332.211547851562 2619.181640625 8.714666747638052 -1593.156005859375 -6677.3427734375
7160 0.04977115243673325 -26487.9921875 4.706800937652588 5.045178890228271 2.564425264256926e-07 3.948831558227539 3.948831558227539 566.4126586914062 0.05756210535764694 0.05519664660096169 1.638870038497831e-07 5.697511353863162e-09 -9082.232421875 -9306.62890625 -26376.86386726045 0.1842779219150543 1502.52197265625 1502.52197265625 1.40338414666985e-07 825.3718872070312 934.9849853515625 8.689609690917418 -1593.251586914062 -6556.9814453125
7170 0.0494367778301239 -26514.17578125 4.812474727630615 5.325636386871338 2.56935483111567e-07 3.892004251480103 3.892004251480103 566.6229248046875 0.06540054827928543 0.05668102204799652 -2.49943457250601e-07 5.706900305190723e-09 -8994.1220703125 -9301.7919921875 -26403.32219518904 0.1844018548727036 1733.9580078125 1733.9580078125 1.405427099143708e-07 1259.460815429688 2026.5869140625 8.674362382004144 -1662.96826171875 -6552.90673828125
7180 0.05409957095980644 -26507.470703125 4.847946166992188 5.100993156433105 2.574206160600428e-07 4.0835862159729 4.0835862159729 566.910400390625 0.07282131910324097 0.05861099064350128 4.342010095428894e-07 5.716311068905121e-09 -9393.1455078125 -9707.0859375 -26398.40398954161 0.1845417469739914 2497.359619140625 2497.359619140625 1.407667724606654e-07 1488.156982421875 2616.723388671875 8.638138181949168 -1692.282470703125 -6443.4384765625
7190 0.05469686165452003 -26614.93359375 4.554603576660156 4.947229862213135 2.579232998862881e-07 4.307423114776611 4.307423114776611 567.2003784179688 0.05834024399518967 0.05949041247367859 -6.88208803494017e-07 5.725778271007548e-09 -10737.6123046875 -10300.650390625 -26504.84142808158 0.1846944987773895 2761.6455078125 2761.6455078125 1.410010526115002e-07 1522.063842773438 2279.3818359375 8.563198641549681 -1680.233642578125 -6641.70751953125
7200 0.05176603421568871 -27048.251953125 4.893914222717285 4.986843109130859 2.584207662693768e-07 4.039911270141602 4.039911270141602 567.4918212890625 0.05981378257274628 0.05881372466683388 -1.015009599848737e-06 5.735268068031693e-09 -11038.0576171875 -10676.607421875 -26935.95441562756 0.1848559081554413 2220.1484375 2220.1484375 1.412326611216486e-07 3153.4697265625 3346.493896484375 8.486073839303645 -1574.950561523438 -6858.89208984375
