Time_Step point-gw-e point-gw-d point-pressure-a point-vel-b point-vel-c point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
640 0.008928772062063217 0.008928772062063217 -22715.263671875 5.383169651031494 5.231851577758789 3.952558517456055 3.952558517456055 560.6373291015625 0.01418440230190754 0.01584424823522568 -3.235533796233647e-07 1.655916501087478e-09 -5461.80615234375 -5646.73046875 -22602.92117330022 0.1817158758640289 671.3430786132812 671.3430786132812 1.367390325412998e-07 3764.864013671875 3495.634765625 8.275231584663546 -1598.791015625 -4000.63037109375
650 0.01457546092569828 0.01457546092569828 -23738.90625 5.509159088134766 5.066577434539795 4.511249542236328 4.511249542236328 559.1229248046875 0.01441776938736439 0.01707953773438931 -6.181369282265425e-07 1.680964587820536e-09 -7008.857421875 -6641.662109375 -23629.41458894938 0.1821092069149017 2728.157470703125 2728.157470703125 1.358580874466497e-07 2163.88671875 1664.114013671875 8.411414730570623 -1773.144409179688 -4212.54638671875
660 0.01761674135923386 0.01761674135923386 -25960.658203125 5.269652843475342 4.581978321075439 4.810116767883301 4.810116767883301 556.8670654296875 0.01062504760921001 0.007191536948084831 -7.516200146995278e-07 1.706055184754381e-09 -9269.6123046875 -8783.908203125 -25849.67423825556 0.1824341118335724 3148.01806640625 3148.01806640625 1.347254681149934e-07 1276.37451171875 1476.487548828125 8.622310598624857 -2292.4521484375 -7064.94775390625
670 0.01478076726198196 0.01478076726198196 -26945.8359375 5.251598358154297 4.581999778747559 5.499884128570557 5.499884128570557 554.8270263671875 0.01823154836893082 0.01698916964232922 -1.175969771421981e-06 1.731194636340877e-09 -10543.986328125 -9828.0654296875 -26832.13861268999 0.1826719343662262 3526.502197265625 3526.502197265625 1.337755861641199e-07 2002.603759765625 3772.11328125 8.89271285838193 -2145.94091796875 -6993.15283203125
680 0.01411356404423714 0.01411356404423714 -26966.1640625 5.800694465637207 4.56325101852417 4.003982067108154 4.003982067108154 553.806884765625 0.01665486209094524 0.01444411370903254 -7.488991081022744e-07 1.756381914249518e-09 -9967.482421875 -9631.5146484375 -26857.30607048331 0.1828987300395966 1748.8681640625 1748.8681640625 1.33475495545099e-07 1280.991455078125 2115.275146484375 8.612915755600669 -2060.050537109375 -7577.1953125
690 0.0123510304838419 0.0123510304838419 -27146.30078125 5.443455696105957 4.890226364135742 4.193341255187988 4.193341255187988 553.8663330078125 0.01566200330853462 0.01368701457977295 7.701841214166616e-07 1.781620525541563e-09 -9790.0693359375 -9676.013671875 -27034.50335341392 0.18319171667099 2223.5244140625 2223.5244140625 1.340094257784585e-07 1128.718505859375 3497.141357421875 8.627589815976501 -947.729248046875 -6955.759765625
700 0.0174998939037323 0.0174998939037323 -26207.9765625 4.663129329681396 5.19449520111084 4.277328491210938 4.277328491210938 554.8635864257812 0.01293536648154259 0.01351052615791559 9.463250978877791e-07 1.806928656195424e-09 -8759.4873046875 -9004.7080078125 -26093.39177158842 0.1835649609565735 2324.70166015625 2324.70166015625 1.350782952158625e-07 1352.616943359375 2507.636962890625 8.442673956413167 -1661.611694335938 -6502.68798828125
710 0.01292011607438326 0.01292011607438326 -25413.642578125 4.97767972946167 4.654745101928711 4.313325881958008 4.313325881958008 556.1929931640625 0.01352450810372829 0.01409113686531782 1.114189687442813e-06 1.832303655556296e-09 -7943.8427734375 -8908.3603515625 -25304.37559250584 0.1839732527732849 1227.29833984375 1227.29833984375 1.363144548349737e-07 2459.460205078125 2677.887451171875 8.339964341446198 -1322.912719726562 -5750.2646484375
720 0.02014860324561596 0.02014860324561596 -25153.09765625 4.82303524017334 4.576490879058838 4.713738441467285 4.713738441467285 557.2344970703125 0.02298151515424252 0.01090108510106802 -1.126305177075182e-06 1.857759740693603e-09 -10173.1953125 -8672.859375 -25042.14297246343 0.1843896955251694 1450.495361328125 1450.495361328125 1.373784783709198e-07 2255.32177734375 5615.6171875 8.421639748703887 -903.8603515625 -5258.884765625
730 0.01453171577304602 0.01453171577304602 -25112.8359375 5.894386291503906 5.71648645401001 4.717549324035645 4.717549324035645 557.724365234375 0.02473821304738522 0.01985424198210239 3.174573179678952e-07 1.883274272765574e-09 -10850.39453125 -8574.306640625 -24996.33852629456 0.1847458183765411 2352.24853515625 2352.24853515625 1.381082057605454e-07 3568.737060546875 3272.8154296875 8.112187420323338 -1197.721923828125 -5138.58203125
740 0.01653155311942101 0.01653155311942101 -24951.75 4.188052177429199 5.92784595489502 4.682022094726562 4.682022094726562 557.4007568359375 0.01870741508901119 0.01865292154252529 2.017884138325043e-07 1.908876501164369e-09 -9014.1552734375 -8315.287109375 -24835.96370390529 0.1850099563598633 2542.7900390625 2542.7900390625 1.38403621008365e-07 3442.711669921875 4619.56982421875 8.292374856845342 -1831.204223632812 -5669.9599609375
750 0.01440512295812368 0.01440512295812368 -24446.25390625 4.536864757537842 6.141153812408447 3.956843852996826 3.956843852996826 556.6920166015625 0.01517141796648502 0.01587173901498318 9.642970145995466e-07 1.934557592914623e-09 -7567.2138671875 -7921.2041015625 -24327.27912366911 0.1851626932621002 1690.732421875 1690.732421875 1.382556007456515e-07 2081.96728515625 2029.614868164062 8.483404329051405 -2006.963745117188 -5696.888671875
760 0.01248636655509472 0.01248636655509472 -23403.42578125 5.682547569274902 4.800514221191406 3.794420719146729 3.794420719146729 555.5712890625 0.03008873760700226 0.01059136725962162 2.949549860464806e-07 1.960327251153557e-09 -7714.4716796875 -6088.275390625 -23292.92691504231 0.1852240860462189 691.9666748046875 691.9666748046875 1.377134850599759e-07 2526.593505859375 3005.755615234375 8.666101589527575 -943.375244140625 -4803.5224609375
770 0.01241427287459373 0.01241427287459373 -23093.77734375 4.730281352996826 4.343300819396973 4.075869083404541 4.075869083404541 554.191650390625 0.04655225947499275 0.01198750920593739 7.090315338811881e-07 1.986176583033049e-09 -6752.2099609375 -6277.1015625 -22985.28526276347 0.1852529346942902 1768.246948242188 1768.246948242188 1.368877491358944e-07 5664.6015625 3592.8896484375 8.289694445461841 -909.9428100585938 -4166.6845703125
780 0.0210057906806469 0.0210057906806469 -23141.390625 4.55617094039917 5.049878597259521 4.23499059677124 4.23499059677124 552.8419799804688 0.02062647975981236 0.01499820034950972 -1.162367114920793e-06 2.012125238088402e-09 -6282.30224609375 -5982.28271484375 -23030.72137563505 0.1852772533893585 2945.939453125 2945.939453125 1.359583308158108e-07 2961.36962890625 2351.458740234375 8.458921074749012 -653.427978515625 -5445.73828125
790 0.01906862482428551 0.01906862482428551 -25872.77734375 5.136177539825439 5.212371349334717 4.339545249938965 4.339545249938965 551.5906372070312 0.02163312956690788 0.02132493816316128 -1.583721888222256e-06 2.038156189631433e-09 -8933.6650390625 -8882.9794921875 -25762.41692576035 0.185353696346283 3226.431640625 3226.431640625 1.350141332068233e-07 2169.080810546875 3822.341796875 8.556027090898837 -768.2688598632812 -6648.1240234375
800 0.01233931351453066 0.01233931351453066 -27543.34765625 5.536127090454102 5.381088733673096 4.693005084991455 4.693005084991455 550.8340454101562 0.02457981184124947 0.01616613008081913 7.33255438610525e-07 2.064265574624653e-09 -10610.4794921875 -10466.125 -27438.87828013505 0.1854706257581711 1979.81640625 1979.81640625 1.34105007987273e-07 779.927734375 2436.227783203125 8.604291777351287 -842.6461181640625 -7723.25244140625
810 0.01326548308134079 0.01326548308134079 -26460.109375 5.04324197769165 4.834738254547119 4.34002161026001 4.34002161026001 550.1337890625 0.01861026883125305 0.01551756728440523 1.093150241091023e-06 2.090478725118863e-09 -8842.1416015625 -9447.6376953125 -26348.63746021091 0.1855576634407043 2489.084228515625 2489.084228515625 1.332445691559769e-07 1200.03857421875 2312.637939453125 8.879027555155115 -1323.788696289062 -6790.470703125
820 0.011945566162467 0.011945566162467 -26150.05078125 4.924097061157227 4.892155647277832 4.088147640228271 4.088147640228271 549.5530395507812 0.0206725001335144 0.01573517359793186 5.190924927400697e-07 2.11679563948806e-09 -9107.4228515625 -9405.16015625 -26038.94202885971 0.1855962127447128 793.0098876953125 793.0098876953125 1.324890206433338e-07 834.2801513671875 2351.18212890625 8.873649769372902 -1256.216552734375 -6687.06640625
830 0.01530253700911999 0.01530253700911999 -25898.578125 5.223841667175293 5.166186809539795 4.483081340789795 4.483081340789795 549.48046875 0.02969077602028847 0.01085330173373222 3.51212611042484e-07 2.143214206253329e-09 -8965.2353515625 -8905.5078125 -25788.91430163731 0.1855289936065674 2368.17236328125 2368.17236328125 1.31941078507225e-07 1592.43701171875 2208.78662109375 9.103798873269078 -1242.708129882812 -6044.48974609375
840 0.01315834373235703 0.01315834373235703 -26612.607421875 4.182749271392822 4.767891883850098 4.451581001281738 4.451581001281738 549.7081298828125 0.01841875910758972 0.01762734912335873 -7.795214105460468e-07 2.169743047805196e-09 -11959.44140625 -10871.0576171875 -26502.64453964799 0.1853522956371307 3066.51025390625 3066.51025390625 1.316253701588721e-07 2499.385498046875 2623.596923828125 8.737515820498043 -1474.994140625 -6857.1943359375
850 0.01870577782392502 0.01870577782392502 -26220.5625 4.900995254516602 5.534309864044189 4.359416961669922 4.359416961669922 550.1002197265625 0.02292829751968384 0.0267200693488121 3.612717162926327e-07 2.196371986989098e-09 -10015.8740234375 -9743.640625 -26108.04327697864 0.1850059628486633 1555.149780273438 1555.149780273438 1.313969022476158e-07 2852.6787109375 4114.1806640625 8.722790183762561 -1417.564331054688 -7250.91796875
860 0.01858945935964584 0.01858945935964584 -24845.0078125 5.513826370239258 5.106822967529297 4.604217529296875 4.604217529296875 550.1492309570312 0.02113558724522591 0.01926440931856632 1.254236684566923e-06 2.223116797224957e-09 -8294.712890625 -7855.10107421875 -24733.11582934766 0.184451162815094 2392.56787109375 2392.56787109375 1.311156268002378e-07 2695.1025390625 3443.01220703125 8.780609245310568 -960.2693481445312 -6500.43798828125
870 0.01505120284855366 0.01505120284855366 -23294.3671875 5.75654125213623 4.674192905426025 4.144209384918213 4.144209384918213 549.9620971679688 0.02290311455726624 0.013145811855793 1.450169958013003e-06 2.249981067288376e-09 -8263.9892578125 -6167.4267578125 -23181.55515991752 0.1837485730648041 1147.750366210938 1147.750366210938 1.307464856381557e-07 2234.029296875 2774.614990234375 8.891221406708512 -1083.77001953125 -5072.033203125
880 0.01395093929022551 0.01395093929022551 -23141.0234375 4.854223728179932 5.782214164733887 3.833077907562256 3.833077907562256 549.649658203125 0.02019514888525009 0.02536297775804996 -8.501274425393168e-07 2.276977005149552e-09 -6464.11767578125 -6091.94287109375 -23031.34117154314 0.1830189228057861 1036.502563476562 1036.502563476562 1.303268959418347e-07 3010.72607421875 2773.365478515625 8.861380010240843 -1108.751953125 -4453.833984375
890 0.01162616349756718 0.01162616349756718 -23557.322265625 4.397303104400635 5.95033073425293 3.934466361999512 3.934466361999512 549.6834106445312 0.0210990272462368 0.02122767269611359 -1.37012458428093e-06 2.304081818186507e-09 -6732.64990234375 -6990.4287109375 -23445.37005596903 0.1823711097240448 652.4431762695312 652.4431762695312 1.300165592965641e-07 2677.01416015625 2643.351318359375 9.031126292681616 -1233.185546875 -4455.0107421875
900 0.01141011994332075 0.01141011994332075 -24482.94921875 4.964760303497314 5.706636428833008 3.554105520248413 3.554105520248413 550.7476806640625 0.01959176920354366 0.03073250502347946 -1.106393238262116e-06 2.331303789616628e-09 -7300.5546875 -7142.4375 -24373.53325501764 0.1818575263023376 1276.668701171875 1276.668701171875 1.301396252983977e-07 2519.66015625 2324.26611328125 8.815954181550437 -1604.876586914062 -5411.97216796875
910 0.01537188328802586 0.01537188328802586 -25061.173828125 5.526451110839844 5.419302940368652 3.810155391693115 3.810155391693115 552.7012329101562 0.02079495787620544 0.02035630494356155 -1.1260420142295e-06 2.358648234948296e-09 -8210.9140625 -8155.1103515625 -24952.55989321282 0.1814981698989868 1722.115234375 1722.115234375 1.309564794382823e-07 1377.492919921875 1875.889282226562 8.814696028666834 -1990.010986328125 -5450.1181640625
920 0.01838630996644497 0.01838630996644497 -25657.064453125 4.531747817993164 4.458908081054688 4.75435733795166 4.75435733795166 555.4124755859375 0.02028057351708412 0.02591503411531448 -1.195972052586702e-06 2.386113446636816e-09 -8256.1123046875 -8254.23828125 -25546.55509280901 0.181237667798996 2221.128662109375 2221.128662109375 1.325519747297221e-07 2928.9912109375 5337.02978515625 8.509571637442418 -1526.496337890625 -5641.21484375
930 0.02068857476115227 0.02068857476115227 -26682.02734375 5.370674133300781 4.97269868850708 5.35074520111084 5.35074520111084 558.4857177734375 0.02429214306175709 0.02542582340538502 -1.210361574917329e-06 2.413697766313802e-09 -9852.8955078125 -10074.1953125 -26569.43591297154 0.181066706776619 1402.93310546875 1402.93310546875 1.347221711966995e-07 1789.921997070312 1610.833618164062 8.27727325859418 -1055.957275390625 -7212.22265625
940 0.02509114891290665 0.02509114891290665 -27910.517578125 5.345350742340088 4.874632358551025 4.559811115264893 4.559811115264893 561.5487670898438 0.01452263817191124 0.02170687355101109 -9.459931355482176e-07 2.441396774944311e-09 -10689.978515625 -10634.1962890625 -27797.85367964094 0.180945411324501 4183.388671875 4183.388671875 1.370983113702096e-07 1006.731994628906 1044.689819335938 8.329404742182435 -1203.596069335938 -8073.3173828125
950 0.02912423945963383 0.02912423945963383 -27384.12890625 5.44282054901123 4.743435382843018 4.692540168762207 4.692540168762207 564.2738647460938 0.02659040689468384 0.02093139849603176 1.24573605659456e-06 2.469201642163051e-09 -10488.09765625 -10414.583984375 -27275.11406074095 0.1808204352855682 2463.7275390625 2463.7275390625 1.393612194533489e-07 2210.0615234375 1025.178588867188 8.838082446160042 -1262.6376953125 -7814.732421875
960 0.02203560806810856 0.02203560806810856 -26000.3515625 6.042875289916992 4.346760749816895 3.927578449249268 3.927578449249268 566.5857543945312 0.0261804386973381 0.02446666732430458 1.281610324740945e-06 2.497137190304808e-09 -10654.626953125 -9784.638671875 -25889.62971812034 0.1806241869926453 1637.3505859375 1637.3505859375 1.413215784396016e-07 1123.202758789062 8574.861328125 9.036484325739515 -1228.84130859375 -6484.2421875
970 0.01849224045872688 0.01849224045872688 -25042.3203125 6.09368896484375 5.129680633544922 4.258303642272949 4.258303642272949 568.4351196289062 0.02218434028327465 0.02905447408556938 5.66503698930243e-07 2.525188681665779e-09 -9560.5478515625 -8037.06982421875 -24928.79006587913 0.1803511083126068 2770.88232421875 2770.88232421875 1.429248044360065e-07 3087.12158203125 3799.9873046875 9.103110630850059 -1318.10009765625 -5591.6904296875
980 0.02480432763695717 0.02480432763695717 -23491.98828125 5.600425243377686 5.039919853210449 4.010158061981201 4.010158061981201 569.6513061523438 0.03089734353125095 0.02867325022816658 8.996950004031001e-07 2.55334434770609e-09 -7246.70556640625 -7017.1728515625 -23384.78341669049 0.1799771040678024 1217.2734375 1217.2734375 1.441211452402058e-07 2853.01904296875 5371.9150390625 8.843350096951118 -1467.2548828125 -4644.22265625
990 0.02117635868489742 0.02117635868489742 -22750.8203125 5.166628837585449 4.806900024414062 4.14188289642334 4.14188289642334 570.404052734375 0.03087079897522926 0.03063049912452698 2.784083776782853e-07 2.581620342157776e-09 -5887.17529296875 -6153.69384765625 -22648.79797688001 0.1795716285705566 1897.667602539062 1897.667602539062 1.44919056310755e-07 2054.426025390625 3320.325927734375 8.605884697237972 -1597.919799804688 -4067.06201171875
